Date,Period,BSUoS
19/07/2017,14,6.13848
19/07/2017,15,5.08618
19/07/2017,16,6.02516
19/07/2017,17,5.64972
19/07/2017,18,5.23897
19/07/2017,19,5.24041
19/07/2017,20,4.75972
19/07/2017,21,5.02688
19/07/2017,22,5.18329
19/07/2017,23,5.63463
19/07/2017,24,6.09413
19/07/2017,25,5.90851
19/07/2017,26,5.54598
19/07/2017,27,6.37254
19/07/2017,28,7.2273
19/07/2017,29,7.56122
19/07/2017,30,7.4727
19/07/2017,31,7.13154
19/07/2017,32,8.20039
19/07/2017,33,7.23075
19/07/2017,34,6.28497
19/07/2017,35,5.55617
19/07/2017,36,4.53227
19/07/2017,37,3.34644
19/07/2017,38,3.06434
19/07/2017,39,2.8468
19/07/2017,40,3.14961
19/07/2017,41,2.98944
19/07/2017,42,2.79273
19/07/2017,43,2.97038
19/07/2017,44,2.74856
19/07/2017,45,2.01348
19/07/2017,46,1.8947
19/07/2017,47,3.2822
19/07/2017,48,3.59226
20/07/2017,1,2.87442
20/07/2017,2,2.55798
20/07/2017,3,2.52464
20/07/2017,4,2.0934
20/07/2017,5,1.93835
20/07/2017,6,1.7541
20/07/2017,7,1.86343
20/07/2017,8,2.19712
20/07/2017,9,2.95225
20/07/2017,10,2.62754
20/07/2017,11,2.39217
20/07/2017,12,2.40078
20/07/2017,13,2.18337
20/07/2017,14,1.89945
20/07/2017,15,2.73651
20/07/2017,16,2.53718
20/07/2017,17,2.05828
20/07/2017,18,1.88345
20/07/2017,19,1.80699
20/07/2017,20,1.83937
20/07/2017,21,1.75953
20/07/2017,22,1.66993
20/07/2017,23,1.64084
20/07/2017,24,1.72666
20/07/2017,25,1.63699
20/07/2017,26,1.23337
20/07/2017,27,0.91765
20/07/2017,28,0.18422
20/07/2017,29,0.02876
20/07/2017,30,0.18922
20/07/2017,31,0.56044
20/07/2017,32,0.3793
20/07/2017,33,0.78604
20/07/2017,34,1.24293
20/07/2017,35,1.20112
20/07/2017,36,1.03557
20/07/2017,37,0.68377
20/07/2017,38,0.57087
20/07/2017,39,1.00427
20/07/2017,40,0.96029
20/07/2017,41,0.90534
20/07/2017,42,0.83505
20/07/2017,43,0.89015
20/07/2017,44,1.02692
20/07/2017,45,0.61759
20/07/2017,46,0.7377
20/07/2017,47,1.04555
20/07/2017,48,1.49514
21/07/2017,1,2.82173
21/07/2017,2,2.79954
21/07/2017,3,2.96426
21/07/2017,4,2.44653
21/07/2017,5,2.38076
21/07/2017,6,2.19995
21/07/2017,7,2.03637
21/07/2017,8,1.81121
21/07/2017,9,1.70723
21/07/2017,10,1.69075
21/07/2017,11,1.96
21/07/2017,12,1.96862
21/07/2017,13,1.68057
21/07/2017,14,1.64706
21/07/2017,15,1.74314
21/07/2017,16,2.04783
21/07/2017,17,1.90543
21/07/2017,18,1.91622
21/07/2017,19,1.83924
21/07/2017,20,1.80376
21/07/2017,21,1.94116
21/07/2017,22,1.98892
21/07/2017,23,2.38411
21/07/2017,24,2.19258
21/07/2017,25,2.27143
21/07/2017,26,2.72094
21/07/2017,27,3.03421
21/07/2017,28,4.24505
21/07/2017,29,4.03097
21/07/2017,30,3.69488
21/07/2017,31,2.40588
21/07/2017,32,2.55541
21/07/2017,33,2.88147
21/07/2017,34,3.57423
21/07/2017,35,3.59638
21/07/2017,36,3.55766
21/07/2017,37,3.24042
21/07/2017,38,3.21289
21/07/2017,39,3.04872
21/07/2017,40,3.81659
21/07/2017,41,3.33291
21/07/2017,42,2.94216
21/07/2017,43,3.17118
21/07/2017,44,3.41914
21/07/2017,45,2.79565
21/07/2017,46,3.04909
21/07/2017,47,4.01731
21/07/2017,48,4.22552
22/07/2017,1,4.08493
22/07/2017,2,4.72408
22/07/2017,3,4.81073
22/07/2017,4,4.88941
22/07/2017,5,5.18187
22/07/2017,6,5.12052
22/07/2017,7,5.66383
22/07/2017,8,5.37456
22/07/2017,9,5.11786
22/07/2017,10,5.265
22/07/2017,11,4.77915
22/07/2017,12,4.30116
22/07/2017,13,4.488
22/07/2017,14,3.68525
22/07/2017,15,2.43713
22/07/2017,16,2.44805
22/07/2017,17,1.95967
22/07/2017,18,1.98252
22/07/2017,19,1.91156
22/07/2017,20,1.77099
22/07/2017,21,1.52373
22/07/2017,22,1.48711
22/07/2017,23,1.46433
22/07/2017,24,1.27234
22/07/2017,25,1.58386
22/07/2017,26,2.07601
22/07/2017,27,2.86265
22/07/2017,28,3.19777
22/07/2017,29,3.01605
22/07/2017,30,2.87077
22/07/2017,31,2.15985
22/07/2017,32,1.78375
22/07/2017,33,1.80611
22/07/2017,34,2.05128
22/07/2017,35,2.11043
22/07/2017,36,2.50972
22/07/2017,37,2.20212
22/07/2017,38,2.00927
22/07/2017,39,1.77598
22/07/2017,40,1.96175
22/07/2017,41,2.2952
22/07/2017,42,2.14478
22/07/2017,43,2.21894
22/07/2017,44,2.72877
22/07/2017,45,2.10081
22/07/2017,46,1.65044
22/07/2017,47,2.70021
22/07/2017,48,2.88089
23/07/2017,1,3.04399
23/07/2017,2,3.13355
23/07/2017,3,2.97109
23/07/2017,4,3.33363
23/07/2017,5,3.36125
23/07/2017,6,3.49204
23/07/2017,7,3.24892
23/07/2017,8,3.54249
23/07/2017,9,3.5092
23/07/2017,10,3.55575
23/07/2017,11,3.82919
23/07/2017,12,3.77865
23/07/2017,13,3.92299
23/07/2017,14,3.26899
23/07/2017,15,2.40628
23/07/2017,16,2.58095
23/07/2017,17,1.97892
23/07/2017,18,2.19191
23/07/2017,19,1.82134
23/07/2017,20,1.79106
23/07/2017,21,1.79167
23/07/2017,22,1.7184
23/07/2017,23,1.63435
23/07/2017,24,1.95319
23/07/2017,25,2.62885
23/07/2017,26,3.07264
23/07/2017,27,2.61726
23/07/2017,28,2.02061
23/07/2017,29,1.41837
23/07/2017,30,1.30479
23/07/2017,31,1.26731
23/07/2017,32,1.34434
23/07/2017,33,1.46594
23/07/2017,34,1.54817
23/07/2017,35,1.4823
23/07/2017,36,1.75805
23/07/2017,37,1.68166
23/07/2017,38,1.80165
23/07/2017,39,1.69848
23/07/2017,40,1.7444
23/07/2017,41,1.52084
23/07/2017,42,1.55175
23/07/2017,43,1.63622
23/07/2017,44,1.63835
23/07/2017,45,1.3663
23/07/2017,46,1.39215
23/07/2017,47,2.04479
23/07/2017,48,2.23227
24/07/2017,1,2.71846
24/07/2017,2,3.04914
24/07/2017,3,3.41545
24/07/2017,4,3.3346
24/07/2017,5,3.39426
24/07/2017,6,3.05931
24/07/2017,7,3.27508
24/07/2017,8,4.00784
24/07/2017,9,3.40898
24/07/2017,10,3.2667
24/07/2017,11,3.35837
24/07/2017,12,3.08421
24/07/2017,13,2.60091
24/07/2017,14,2.22547
24/07/2017,15,2.09692
24/07/2017,16,1.78338
24/07/2017,17,1.58731
24/07/2017,18,1.8996
24/07/2017,19,1.69354
24/07/2017,20,1.563
24/07/2017,21,1.60315
24/07/2017,22,1.57696
24/07/2017,23,1.58482
24/07/2017,24,1.76099
24/07/2017,25,1.85334
24/07/2017,26,1.31144
24/07/2017,27,1.31524
24/07/2017,28,1.0948
24/07/2017,29,1.00162
24/07/2017,30,1.05542
24/07/2017,31,1.55416
24/07/2017,32,1.51971
24/07/2017,33,1.74407
24/07/2017,34,1.77194
24/07/2017,35,1.89248
24/07/2017,36,1.75678
24/07/2017,37,1.55101
24/07/2017,38,1.51542
24/07/2017,39,1.48163
24/07/2017,40,1.57489
24/07/2017,41,1.56658
24/07/2017,42,1.42973
24/07/2017,43,1.55606
24/07/2017,44,1.34066
24/07/2017,45,0.70371
24/07/2017,46,0.64021
24/07/2017,47,1.58578
24/07/2017,48,1.5825
25/07/2017,1,1.32392
25/07/2017,2,1.53388
25/07/2017,3,2.10319
25/07/2017,4,1.79634
25/07/2017,5,2.04029
25/07/2017,6,2.08042
25/07/2017,7,2.04289
25/07/2017,8,1.74332
25/07/2017,9,1.72963
25/07/2017,10,1.53981
25/07/2017,11,1.63488
25/07/2017,12,1.63574
25/07/2017,13,1.42733
25/07/2017,14,1.43776
25/07/2017,15,1.5415
25/07/2017,16,1.92825
25/07/2017,17,2.01174
25/07/2017,18,1.43142
25/07/2017,19,1.59105
25/07/2017,20,1.33365
25/07/2017,21,1.17098
25/07/2017,22,1.14165
25/07/2017,23,1.06947
25/07/2017,24,1.36434
25/07/2017,25,1.16435
25/07/2017,26,1.03858
25/07/2017,27,0.94589
25/07/2017,28,0.89643
25/07/2017,29,0.49487
25/07/2017,30,0.36749
25/07/2017,31,0.44456
25/07/2017,32,0.53148
25/07/2017,33,0.66499
25/07/2017,34,1.15348
25/07/2017,35,1.30653
25/07/2017,36,1.4214
25/07/2017,37,1.39993
25/07/2017,38,1.60421
25/07/2017,39,2.0622
25/07/2017,40,2.29009
25/07/2017,41,2.14798
25/07/2017,42,1.67676
25/07/2017,43,1.54572
25/07/2017,44,1.47705
25/07/2017,45,1.21476
25/07/2017,46,0.88261
25/07/2017,47,1.67727
25/07/2017,48,1.87656
26/07/2017,1,3.17687
26/07/2017,2,2.95824
26/07/2017,3,2.72388
26/07/2017,4,2.63538
26/07/2017,5,2.57208
26/07/2017,6,2.75558
26/07/2017,7,3.18665
26/07/2017,8,2.76438
26/07/2017,9,2.84258
26/07/2017,10,3.02362
26/07/2017,11,2.88078
26/07/2017,12,2.69653
26/07/2017,13,2.6238
26/07/2017,14,2.40564
26/07/2017,15,2.4952
26/07/2017,16,2.93738
26/07/2017,17,3.32411
26/07/2017,18,3.81902
26/07/2017,19,4.10021
26/07/2017,20,4.59262
26/07/2017,21,4.67722
26/07/2017,22,4.02317
26/07/2017,23,3.35136
26/07/2017,24,2.69399
26/07/2017,25,2.58025
26/07/2017,26,2.60354
26/07/2017,27,3.27376
26/07/2017,28,3.17797
26/07/2017,29,2.53567
26/07/2017,30,2.8802
26/07/2017,31,3.34846
26/07/2017,32,2.9706
26/07/2017,33,3.47814
26/07/2017,34,3.58974
26/07/2017,35,3.00212
26/07/2017,36,3.31016
26/07/2017,37,2.7828
26/07/2017,38,2.66627
26/07/2017,39,2.47501
26/07/2017,40,2.39995
26/07/2017,41,2.43025
26/07/2017,42,2.38497
26/07/2017,43,2.34261
26/07/2017,44,2.57294
26/07/2017,45,2.22503
26/07/2017,46,2.88981
26/07/2017,47,4.51369
26/07/2017,48,4.26219
27/07/2017,1,5.013
27/07/2017,2,5.41614
27/07/2017,3,4.82051
27/07/2017,4,4.81811
27/07/2017,5,4.83731
27/07/2017,6,4.6673
27/07/2017,7,4.90853
27/07/2017,8,4.58213
27/07/2017,9,4.93899
27/07/2017,10,5.21755
27/07/2017,11,5.23168
27/07/2017,12,6.60893
27/07/2017,13,5.52798
27/07/2017,14,4.72607
27/07/2017,15,3.80731
27/07/2017,16,3.77517
27/07/2017,17,3.48789
27/07/2017,18,3.45942
27/07/2017,19,3.0074
27/07/2017,20,3.34351
27/07/2017,21,3.00912
27/07/2017,22,2.80325
27/07/2017,23,2.52178
27/07/2017,24,2.26889
27/07/2017,25,2.00183
27/07/2017,26,1.87008
27/07/2017,27,1.70821
27/07/2017,28,1.87656
27/07/2017,29,1.81292
27/07/2017,30,1.98688
27/07/2017,31,2.33178
27/07/2017,32,2.39003
27/07/2017,33,2.72481
27/07/2017,34,2.86593
27/07/2017,35,2.79199
27/07/2017,36,2.84226
27/07/2017,37,2.46307
27/07/2017,38,2.49882
27/07/2017,39,2.68146
27/07/2017,40,3.31761
27/07/2017,41,2.68183
27/07/2017,42,2.29619
27/07/2017,43,2.35793
27/07/2017,44,2.10317
27/07/2017,45,1.83227
27/07/2017,46,2.39558
27/07/2017,47,3.81303
27/07/2017,48,5.16835
28/07/2017,1,5.05612
28/07/2017,2,4.85765
28/07/2017,3,4.49836
28/07/2017,4,4.86538
28/07/2017,5,5.22857
28/07/2017,6,5.0536
28/07/2017,7,5.47112
28/07/2017,8,5.52762
28/07/2017,9,5.69701
28/07/2017,10,5.73396
28/07/2017,11,6.00408
28/07/2017,12,6.61318
28/07/2017,13,6.07837
28/07/2017,14,4.87791
28/07/2017,15,3.70688
28/07/2017,16,2.88838
28/07/2017,17,2.35512
28/07/2017,18,2.45397
28/07/2017,19,2.51706
28/07/2017,20,2.39233
28/07/2017,21,2.09605
28/07/2017,22,2.10295
28/07/2017,23,2.14846
28/07/2017,24,2.24696
28/07/2017,25,2.65296
28/07/2017,26,2.98071
28/07/2017,27,2.93988
28/07/2017,28,3.43937
28/07/2017,29,2.97226
28/07/2017,30,2.61842
28/07/2017,31,3.76773
28/07/2017,32,3.78522
28/07/2017,33,4.76797
28/07/2017,34,4.65039
28/07/2017,35,3.90763
28/07/2017,36,3.53514
28/07/2017,37,3.2512
28/07/2017,38,3.41987
28/07/2017,39,3.9769
28/07/2017,40,4.31278
28/07/2017,41,4.02837
28/07/2017,42,3.64088
28/07/2017,43,3.56829
28/07/2017,44,3.16591
28/07/2017,45,2.04762
28/07/2017,46,2.07448
28/07/2017,47,3.7923
28/07/2017,48,4.24771
29/07/2017,1,4.66564
29/07/2017,2,4.65968
29/07/2017,3,4.74369
29/07/2017,4,4.58196
29/07/2017,5,4.8007
29/07/2017,6,4.76715
29/07/2017,7,5.19964
29/07/2017,8,5.39451
29/07/2017,9,5.5677
29/07/2017,10,5.65277
29/07/2017,11,6.43408
29/07/2017,12,8.18991
29/07/2017,13,7.30773
29/07/2017,14,7.55874
29/07/2017,15,5.44746
29/07/2017,16,5.15736
29/07/2017,17,4.87459
29/07/2017,18,4.38284
29/07/2017,19,4.16406
29/07/2017,20,3.74255
29/07/2017,21,4.23025
29/07/2017,22,4.73246
29/07/2017,23,5.04845
29/07/2017,24,5.01543
29/07/2017,25,4.90594
29/07/2017,26,5.42083
29/07/2017,27,5.61006
29/07/2017,28,5.57971
29/07/2017,29,4.95475
29/07/2017,30,4.85156
29/07/2017,31,4.88106
29/07/2017,32,4.98573
29/07/2017,33,4.83288
29/07/2017,34,4.74825
29/07/2017,35,4.68423
29/07/2017,36,4.91076
29/07/2017,37,4.69916
29/07/2017,38,4.47353
29/07/2017,39,4.62914
29/07/2017,40,4.49446
29/07/2017,41,4.06265
29/07/2017,42,3.8478
29/07/2017,43,3.72667
29/07/2017,44,3.95986
29/07/2017,45,3.51799
29/07/2017,46,3.26847
29/07/2017,47,4.74699
29/07/2017,48,4.95348
30/07/2017,1,5.01838
30/07/2017,2,5.92966
30/07/2017,3,5.35505
30/07/2017,4,4.86736
30/07/2017,5,4.72787
30/07/2017,6,4.74533
30/07/2017,7,5.71025
30/07/2017,8,5.04456
30/07/2017,9,5.01087
30/07/2017,10,5.63401
30/07/2017,11,6.27593
30/07/2017,12,6.46466
30/07/2017,13,7.3297
30/07/2017,14,6.50604
30/07/2017,15,6.40517
30/07/2017,16,6.55341
30/07/2017,17,6.55193
30/07/2017,18,5.74114
30/07/2017,19,5.22271
30/07/2017,20,4.92603
30/07/2017,21,4.92076
30/07/2017,22,4.69769
30/07/2017,23,2.93002
30/07/2017,24,2.52328
30/07/2017,25,2.33681
30/07/2017,26,2.24461
30/07/2017,27,2.50944
30/07/2017,28,1.99412
30/07/2017,29,1.69511
30/07/2017,30,1.95979
30/07/2017,31,2.04907
30/07/2017,32,1.91803
30/07/2017,33,2.57696
30/07/2017,34,2.87837
30/07/2017,35,2.39162
30/07/2017,36,2.846
30/07/2017,37,3.09766
30/07/2017,38,3.35939
30/07/2017,39,3.399
30/07/2017,40,3.39862
30/07/2017,41,3.53323
30/07/2017,42,3.72729
30/07/2017,43,4.06855
30/07/2017,44,4.1819
30/07/2017,45,3.38188
30/07/2017,46,3.12252
30/07/2017,47,3.50078
30/07/2017,48,3.59743
31/07/2017,1,3.59969
31/07/2017,2,3.50819
31/07/2017,3,4.01429
31/07/2017,4,3.43542
31/07/2017,5,3.55599
31/07/2017,6,3.42528
31/07/2017,7,3.12562
31/07/2017,8,3.62308
31/07/2017,9,3.44674
31/07/2017,10,3.49704
31/07/2017,11,4.17227
31/07/2017,12,3.19287
31/07/2017,13,3.34552
31/07/2017,14,2.5398
31/07/2017,15,2.40619
31/07/2017,16,2.27389
31/07/2017,17,2.04609
31/07/2017,18,2.00284
31/07/2017,19,2.06214
31/07/2017,20,1.81757
31/07/2017,21,1.52697
31/07/2017,22,1.74525
31/07/2017,23,1.98381
31/07/2017,24,2.45278
31/07/2017,25,2.28659
31/07/2017,26,2.11844
31/07/2017,27,1.85531
31/07/2017,28,1.83755
31/07/2017,29,1.7531
31/07/2017,30,1.70435
31/07/2017,31,1.18573
31/07/2017,32,0.88451
31/07/2017,33,1.00147
31/07/2017,34,1.16745
31/07/2017,35,1.56248
31/07/2017,36,1.56482
31/07/2017,37,1.56387
31/07/2017,38,1.70722
31/07/2017,39,1.72482
31/07/2017,40,2.06882
31/07/2017,41,1.85466
31/07/2017,42,1.95812
31/07/2017,43,1.87915
31/07/2017,44,1.86584
31/07/2017,45,1.47401
31/07/2017,46,1.79111
31/07/2017,47,2.02599
31/07/2017,48,1.93881
01/08/2017,1,1.95016
01/08/2017,2,2.15552
01/08/2017,3,2.2414
01/08/2017,4,2.32424
01/08/2017,5,3.21118
01/08/2017,6,3.08776
01/08/2017,7,3.62788
01/08/2017,8,3.64243
01/08/2017,9,3.51729
01/08/2017,10,3.47173
01/08/2017,11,2.31568
01/08/2017,12,1.95724
01/08/2017,13,2.17332
01/08/2017,14,2.53015
01/08/2017,15,2.67147
01/08/2017,16,2.51702
01/08/2017,17,2.20405
01/08/2017,18,2.11026
01/08/2017,19,1.99009
01/08/2017,20,1.90595
01/08/2017,21,2.08463
01/08/2017,22,1.7199
01/08/2017,23,1.61869
01/08/2017,24,1.43568
01/08/2017,25,1.44918
01/08/2017,26,1.50456
01/08/2017,27,1.88738
01/08/2017,28,2.18799
01/08/2017,29,1.85328
01/08/2017,30,1.70607
01/08/2017,31,1.47269
01/08/2017,32,1.26813
01/08/2017,33,1.47281
01/08/2017,34,1.41718
01/08/2017,35,1.61551
01/08/2017,36,1.65615
01/08/2017,37,1.50727
01/08/2017,38,1.87018
01/08/2017,39,2.44056
01/08/2017,40,2.36594
01/08/2017,41,2.16654
01/08/2017,42,1.86088
01/08/2017,43,2.02485
01/08/2017,44,1.77839
01/08/2017,45,1.42528
01/08/2017,46,1.27222
01/08/2017,47,1.96193
01/08/2017,48,2.25679
02/08/2017,1,1.66733
02/08/2017,2,1.98749
02/08/2017,3,2.47364
02/08/2017,4,2.4113
02/08/2017,5,2.37115
02/08/2017,6,2.32778
02/08/2017,7,2.34863
02/08/2017,8,2.34106
02/08/2017,9,2.48038
02/08/2017,10,2.33304
02/08/2017,11,2.69562
02/08/2017,12,2.72874
02/08/2017,13,1.67108
02/08/2017,14,1.22981
02/08/2017,15,1.11004
02/08/2017,16,1.2123
02/08/2017,17,1.35639
02/08/2017,18,1.71369
02/08/2017,19,1.85194
02/08/2017,20,1.83241
02/08/2017,21,1.80517
02/08/2017,22,1.60525
02/08/2017,23,1.78279
02/08/2017,24,1.93138
02/08/2017,25,2.37672
02/08/2017,26,1.93807
02/08/2017,27,1.91628
02/08/2017,28,1.73156
02/08/2017,29,1.48986
02/08/2017,30,1.52185
02/08/2017,31,1.47951
02/08/2017,32,1.5366
02/08/2017,33,1.89473
02/08/2017,34,2.05487
02/08/2017,35,1.95906
02/08/2017,36,1.72996
02/08/2017,37,1.61342
02/08/2017,38,1.92647
02/08/2017,39,3.64771
02/08/2017,40,3.44028
02/08/2017,41,3.15848
02/08/2017,42,2.50506
02/08/2017,43,2.21072
02/08/2017,44,2.03141
02/08/2017,45,1.48575
02/08/2017,46,1.32544
02/08/2017,47,4.04511
02/08/2017,48,5.44401
03/08/2017,1,5.15277
03/08/2017,2,5.80244
03/08/2017,3,5.56497
03/08/2017,4,5.4425
03/08/2017,5,4.71835
03/08/2017,6,4.60775
03/08/2017,7,5.10549
03/08/2017,8,4.0274
03/08/2017,9,3.98083
03/08/2017,10,4.10837
03/08/2017,11,4.23402
03/08/2017,12,4.58235
03/08/2017,13,4.34172
03/08/2017,14,4.01314
03/08/2017,15,3.00641
03/08/2017,16,2.13658
03/08/2017,17,2.19243
03/08/2017,18,2.28944
03/08/2017,19,3.40196
03/08/2017,20,3.33432
03/08/2017,21,3.35754
03/08/2017,22,2.09869
03/08/2017,23,1.86121
03/08/2017,24,1.6299
03/08/2017,25,1.73132
03/08/2017,26,1.40706
03/08/2017,27,1.51413
03/08/2017,28,1.37253
03/08/2017,29,1.08446
03/08/2017,30,1.0931
03/08/2017,31,0.96109
03/08/2017,32,0.97921
03/08/2017,33,0.96468
03/08/2017,34,1.04576
03/08/2017,35,1.25889
03/08/2017,36,1.43129
03/08/2017,37,1.77857
03/08/2017,38,2.18815
03/08/2017,39,2.11718
03/08/2017,40,2.06187
03/08/2017,41,1.81974
03/08/2017,42,1.64194
03/08/2017,43,1.75362
03/08/2017,44,1.80456
03/08/2017,45,1.55939
03/08/2017,46,1.64803
03/08/2017,47,4.8869
03/08/2017,48,6.29318
04/08/2017,1,7.02453
04/08/2017,2,6.70363
04/08/2017,3,6.55484
04/08/2017,4,5.82973
04/08/2017,5,6.08249
04/08/2017,6,6.32837
04/08/2017,7,6.67204
04/08/2017,8,6.9333
04/08/2017,9,7.17945
04/08/2017,10,7.37377
04/08/2017,11,8.11134
04/08/2017,12,8.30079
04/08/2017,13,8.40728
04/08/2017,14,8.43629
04/08/2017,15,6.44328
04/08/2017,16,5.39263
04/08/2017,17,4.74506
04/08/2017,18,4.23196
04/08/2017,19,4.41111
04/08/2017,20,4.10476
04/08/2017,21,3.87041
04/08/2017,22,3.38139
04/08/2017,23,3.7124
04/08/2017,24,3.76798
04/08/2017,25,3.89814
04/08/2017,26,3.84005
04/08/2017,27,3.43693
04/08/2017,28,3.06658
04/08/2017,29,2.4004
04/08/2017,30,2.32262
04/08/2017,31,2.1767
04/08/2017,32,1.72401
04/08/2017,33,2.27191
04/08/2017,34,2.80288
04/08/2017,35,2.26271
04/08/2017,36,2.42915
04/08/2017,37,2.05492
04/08/2017,38,2.14125
04/08/2017,39,2.5688
04/08/2017,40,2.58461
04/08/2017,41,2.66012
04/08/2017,42,2.53158
04/08/2017,43,2.71215
04/08/2017,44,2.56032
04/08/2017,45,2.75057
04/08/2017,46,2.67808
04/08/2017,47,3.88415
04/08/2017,48,4.66674
05/08/2017,1,4.99839
05/08/2017,2,4.5586
05/08/2017,3,4.46795
05/08/2017,4,4.69432
05/08/2017,5,5.01764
05/08/2017,6,5.47324
05/08/2017,7,5.88203
05/08/2017,8,5.33731
05/08/2017,9,5.41122
05/08/2017,10,5.34249
05/08/2017,11,5.66952
05/08/2017,12,5.4523
05/08/2017,13,5.22192
05/08/2017,14,4.67796
05/08/2017,15,3.88689
05/08/2017,16,2.89034
05/08/2017,17,2.43875
05/08/2017,18,2.0547
05/08/2017,19,2.22233
05/08/2017,20,2.20337
05/08/2017,21,2.15407
05/08/2017,22,2.63581
05/08/2017,23,2.62151
05/08/2017,24,3.02959
05/08/2017,25,2.78159
05/08/2017,26,2.88972
05/08/2017,27,3.94874
05/08/2017,28,3.65894
05/08/2017,29,3.06126
05/08/2017,30,2.60511
05/08/2017,31,1.97663
05/08/2017,32,1.8526
05/08/2017,33,2.96292
05/08/2017,34,3.25603
05/08/2017,35,2.22503
05/08/2017,36,2.12975
05/08/2017,37,1.87684
05/08/2017,38,2.15664
05/08/2017,39,2.1124
05/08/2017,40,3.25201
05/08/2017,41,4.07868
05/08/2017,42,3.57251
05/08/2017,43,3.7796
05/08/2017,44,3.69169
05/08/2017,45,3.03663
05/08/2017,46,3.63431
05/08/2017,47,5.00181
05/08/2017,48,5.31466
06/08/2017,1,5.49338
06/08/2017,2,5.81508
06/08/2017,3,6.12807
06/08/2017,4,5.80583
06/08/2017,5,6.37765
06/08/2017,6,6.64805
06/08/2017,7,7.08421
06/08/2017,8,7.51072
06/08/2017,9,7.88093
06/08/2017,10,7.64289
06/08/2017,11,7.39447
06/08/2017,12,7.42077
06/08/2017,13,8.28447
06/08/2017,14,8.4463
06/08/2017,15,7.63274
06/08/2017,16,6.46474
06/08/2017,17,4.45537
06/08/2017,18,4.52507
06/08/2017,19,3.76652
06/08/2017,20,3.2959
06/08/2017,21,2.94077
06/08/2017,22,3.34717
06/08/2017,23,3.6417
06/08/2017,24,3.55581
06/08/2017,25,3.39933
06/08/2017,26,3.1023
06/08/2017,27,2.66888
06/08/2017,28,2.15214
06/08/2017,29,2.38533
06/08/2017,30,2.55952
06/08/2017,31,3.18073
06/08/2017,32,3.11927
06/08/2017,33,2.57375
06/08/2017,34,2.48008
06/08/2017,35,2.74011
06/08/2017,36,3.32404
06/08/2017,37,2.9545
06/08/2017,38,2.94276
06/08/2017,39,2.73906
06/08/2017,40,2.99211
06/08/2017,41,3.76918
06/08/2017,42,3.81175
06/08/2017,43,3.56743
06/08/2017,44,3.18583
06/08/2017,45,2.586
06/08/2017,46,2.54982
06/08/2017,47,4.15015
06/08/2017,48,5.11378
07/08/2017,1,5.00874
07/08/2017,2,6.56625
07/08/2017,3,7.17693
07/08/2017,4,6.38282
07/08/2017,5,6.08051
07/08/2017,6,6.72818
07/08/2017,7,7.10817
07/08/2017,8,8.2403
07/08/2017,9,7.67871
07/08/2017,10,7.77533
07/08/2017,11,7.94947
07/08/2017,12,7.00561
07/08/2017,13,5.12686
07/08/2017,14,3.37504
07/08/2017,15,3.81891
07/08/2017,16,3.13987
07/08/2017,17,2.69279
07/08/2017,18,2.31946
07/08/2017,19,2.2706
07/08/2017,20,2.04384
07/08/2017,21,1.67821
07/08/2017,22,1.42379
07/08/2017,23,1.55472
07/08/2017,24,1.70986
07/08/2017,25,1.73769
07/08/2017,26,1.85247
07/08/2017,27,1.92856
07/08/2017,28,1.86591
07/08/2017,29,1.52528
07/08/2017,30,1.50082
07/08/2017,31,1.81173
07/08/2017,32,1.97761
07/08/2017,33,2.47646
07/08/2017,34,2.40942
07/08/2017,35,2.50423
07/08/2017,36,2.66642
07/08/2017,37,2.66277
07/08/2017,38,2.67126
07/08/2017,39,2.73934
07/08/2017,40,2.68724
07/08/2017,41,2.72692
07/08/2017,42,2.69644
07/08/2017,43,2.63561
07/08/2017,44,2.3913
07/08/2017,45,1.95076
07/08/2017,46,2.10573
07/08/2017,47,2.85331
07/08/2017,48,2.67633
08/08/2017,1,2.68307
08/08/2017,2,2.19964
08/08/2017,3,2.30423
08/08/2017,4,2.61333
08/08/2017,5,2.96474
08/08/2017,6,2.91708
08/08/2017,7,3.19468
08/08/2017,8,3.23339
08/08/2017,9,3.09341
08/08/2017,10,3.02204
08/08/2017,11,3.32679
08/08/2017,12,3.05439
08/08/2017,13,3.07576
08/08/2017,14,3.77996
08/08/2017,15,2.6068
08/08/2017,16,2.19059
08/08/2017,17,2.16328
08/08/2017,18,1.97951
08/08/2017,19,2.35343
08/08/2017,20,2.37091
08/08/2017,21,2.24307
08/08/2017,22,2.21386
08/08/2017,23,2.08846
08/08/2017,24,2.08149
08/08/2017,25,2.10827
08/08/2017,26,2.04193
08/08/2017,27,1.90797
08/08/2017,28,1.70775
08/08/2017,29,1.30909
08/08/2017,30,1.23748
08/08/2017,31,1.62155
08/08/2017,32,1.75554
08/08/2017,33,2.11026
08/08/2017,34,2.48714
08/08/2017,35,2.72289
